"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"97","Asclepias purpurascens","79","11.929114","2.0504","0.230688","0.104213","Asclepias purpurascens","79","1022.316456","194.072848","21.834901","3613.796409","Asclepias purpurascens","79","1266.64557","150.391458","16.920361","751.823986","Asclepias purpurascens","79","8288.518987","1343.003053","151.099649","185527.75084"
"98","Vincetoxicum stocksii","1","17.7",NA,NA,"8.232848","Vincetoxicum stocksii","1","335",NA,NA,"285489.916333","Vincetoxicum stocksii","1","1946",NA,NA,"59394.094897","Vincetoxicum stocksii","1","1458",NA,NA,"14656692.316326"
"99","Vincetoxicum hirundinaria","306","8.099673","3.235363","0.184953","0.026905","Vincetoxicum hirundinaria","306","655.594771","247.965609","14.17525","932.973583","Vincetoxicum hirundinaria","304","978.388158","232.28063","13.322208","195.375312","Vincetoxicum hirundinaria","304","7055.930921","2757.885387","158.175575","48212.803672"
"100","Rauvolfia mannii","58","23.384483","1.22357","0.160663","0.141946","Rauvolfia mannii","58","1867.103448","475.141297","62.389109","4922.239937","Rauvolfia mannii","58","1241.827586","145.711941","19.132915","1024.036119","Rauvolfia mannii","58","14956.534483","3455.644192","453.748312","252701.591661"
"101","Fockea edulis","3","18.166667","0.61101","0.352767","2.744283","Fockea edulis","3","399.333333","86.263163","49.80406","95163.305444","Fockea edulis","3","1855.333333","242.159727","139.810984","19798.031632","Fockea edulis","3","2608.333333","968.346185","559.074931","4885564.105442"
"102","Tabernaemontana crassa","58","24.177586","1.375862","0.18066","0.141946","Tabernaemontana crassa","58","1948.068966","619.143037","81.297464","4922.239937","Tabernaemontana crassa","58","1344.534483","163.150906","21.422763","1024.036119","Tabernaemontana crassa","58","14326.431034","4693.158949","616.24196","252701.591661"
"103","Prestonia mexicana","82","23.860976","2.533078","0.279732","0.100401","Prestonia mexicana","82","1603.682927","818.45568","90.38331","3481.584346","Prestonia mexicana","82","1781.182927","132.638479","14.64747","724.31823","Prestonia mexicana","82","9244.134146","4439.725283","490.285638","178740.150199"
"104","Tylophora hirsuta","1","15.9",NA,NA,"8.232848","Tylophora hirsuta","1","1251",NA,NA,"285489.916333","Tylophora hirsuta","1","1495",NA,NA,"59394.094897","Tylophora hirsuta","1","6872",NA,NA,"14656692.316326"
"105","Tabernaemontana alba","81","24.290123","2.85292","0.316991","0.10164","Tabernaemontana alba","81","1832.691358","724.023716","80.44708","3524.566868","Tabernaemontana alba","80","1745.7","125.440934","14.024723","742.426186","Tabernaemontana alba","80","10638.7625","4638.252375","518.57238","183208.653954"
"106","Apocynum androsaemifolium","487","7.113347","3.457938","0.156694","0.016905","Apocynum androsaemifolium","487","780.706366","394.241855","17.864804","586.221594","Apocynum androsaemifolium","487","1141.451745","325.715656","14.759585","121.959127","Apocynum androsaemifolium","487","8085.279261","4870.319418","220.695239","30095.877446"
"107","Mandevilla hirsuta","16","24.10625","2.21042","0.552605","0.514553","Mandevilla hirsuta","16","3916.625","1677.608849","419.402212","17843.119771","Mandevilla hirsuta","16","1488.6875","145.809336","36.452334","3712.130931","Mandevilla hirsuta","16","23597.375","9654.785272","2413.696318","916043.26977"
"108","Rauvolfia ligustrina","69","25.734783","1.945797","0.234246","0.119317","Rauvolfia ligustrina","69","1328.101449","483.680411","58.228279","4137.535019","Rauvolfia ligustrina","69","1764.347826","173.61196","20.900424","860.783984","Rauvolfia ligustrina","69","7556.014493","2470.457599","297.408146","212415.830671"
"109","Asclepias woodsoniana","21","24.452381","3.386387","0.73897","0.39204","Asclepias woodsoniana","21","1398.619048","363.922172","79.414329","13594.757921","Asclepias woodsoniana","21","1842.238095","211.244386","46.097304","2828.290233","Asclepias woodsoniana","21","8090.619048","2380.502688","519.468274","697937.729349"
"110","Tylophora brownii","1","24.2",NA,NA,"8.232848","Tylophora brownii","1","2663",NA,NA,"285489.916333","Tylophora brownii","1","1510",NA,NA,"59394.094897","Tylophora brownii","1","14846",NA,NA,"14656692.316326"
"111","Tabernaemontana macrocarpa","40","26.055","1.195708","0.189058","0.205821","Tabernaemontana macrocarpa","40","2816.525","737.873","116.667965","7137.247908","Tabernaemontana macrocarpa","39","1527.666667","74.308508","11.898884","1522.92551","Tabernaemontana macrocarpa","39","18513.307692","5222.501761","836.269565","375812.623496"
"112","Secamone elliptica","107","24.033645","2.879005","0.278324","0.076943","Secamone elliptica","107","1095.579439","466.595903","45.107529","2668.130059","Secamone elliptica","105","2121.514286","302.678209","29.538369","565.658047","Secamone elliptica","105","5343.742857","2649.631756","258.577582","139587.54587"
"113","Leptadenia hastata","39","27.641026","1.645043","0.263418","0.211099","Leptadenia hastata","39","954.512821","498.220036","79.779055","7320.254265","Leptadenia hastata","38","2282.368421","587.879626","95.366668","1563.002497","Leptadenia hastata","38","4762.552632","3365.671273","545.983977","385702.429377"
"114","Baissea multiflora","80","25.90125","2.178868","0.243605","0.102911","Baissea multiflora","80","1385.5875","551.133164","61.618561","3568.623954","Baissea multiflora","80","1855.95","489.165187","54.690331","742.426186","Baissea multiflora","80","8578.3625","5001.799801","559.218218","183208.653954"
"115","Cynanchum boveanum","10","27.55","1.663497","0.526044","0.823285","Cynanchum boveanum","10","598.6","332.362988","105.102405","28548.991633","Cynanchum boveanum","9","2587.777778","321.493304","107.164435","6599.343877","Cynanchum boveanum","9","2500","1385.81826","461.93942","1628521.368481"
"116","Forsteronia refracta","43","21.034884","2.014458","0.307202","0.191462","Forsteronia refracta","43","1626","339.375687","51.754307","6639.30038","Forsteronia refracta","43","1394.093023","177.089003","27.00582","1381.258021","Forsteronia refracta","43","11545.767442","2497.969364","380.936757","340853.309682"
"117","Schubertia grandiflora","108","24.139815","2.122683","0.204255","0.07623","Schubertia grandiflora","108","1370.37037","328.520376","31.611888","2643.425151","Schubertia grandiflora","108","1630.564815","116.979851","11.256391","549.945323","Schubertia grandiflora","108","8464.564815","2007.667435","193.187889","135710.11404"
"118","Mandevilla leptophylla","28","24.871429","2.044117","0.386302","0.29403","Mandevilla leptophylla","28","1233.5","797.343204","150.683702","10196.06844","Mandevilla leptophylla","28","1665.607143","147.165148","27.811599","2121.217675","Mandevilla leptophylla","28","7641.142857","5147.396902","972.766579","523453.297012"
"119","Thevetia ahouai","104","24.943269","2.241955","0.219842","0.079162","Thevetia ahouai","104","2043.990385","988.593062","96.939525","2745.095349","Thevetia ahouai","104","1726.692308","183.765948","18.019734","571.097066","Thevetia ahouai","104","12221.942308","5875.97275","576.186533","140929.733811"
"120","Holarrhena curtisii","20","25.96","1.739752","0.38902","0.411642","Holarrhena curtisii","20","2013","717.866283","160.519781","14274.495817","Holarrhena curtisii","20","1745.3","99.025302","22.142731","2969.704745","Holarrhena curtisii","20","10726.55","3705.113941","828.488664","732834.615816"
"121","Mandevilla lancifolia","5","25.2","1.017349","0.454972","1.64657","Mandevilla lancifolia","5","2632.8","376.177751","168.231805","57097.983267","Mandevilla lancifolia","5","1557.6","131.464064","58.792517","11878.818979","Mandevilla lancifolia","5","17651","4473.17935","2000.46662","2931338.463265"
"122","Temnadenia violacea","61","22.265574","2.055309","0.263155","0.134965","Temnadenia violacea","61","1279.754098","367.873287","47.101348","4680.162563","Temnadenia violacea","61","1462.655738","138.855307","17.7786","973.673687","Temnadenia violacea","61","8925.393443","3104.882624","397.539484","240273.64453"
"123","Blepharodon bicuspidatum","32","22.58125","2.364719","0.418027","0.257276","Blepharodon bicuspidatum","32","1473.15625","293.421211","51.870032","8921.559885","Blepharodon bicuspidatum","32","1456.625","136.224139","24.081253","1856.065466","Blepharodon bicuspidatum","32","10227.34375","2492.72686","440.656017","458021.634885"
"124","Rhodocalyx rotundifolius","69","23.610145","1.62301","0.195387","0.119317","Rhodocalyx rotundifolius","69","1353.188406","339.263618","40.84254","4137.535019","Rhodocalyx rotundifolius","69","1581.521739","115.010819","13.845676","860.783984","Rhodocalyx rotundifolius","69","8674.391304","1845.386921","222.158479","212415.830671"
"125","Tabernaemontana disticha","13","24.223077","1.51391","0.419883","0.633296","Tabernaemontana disticha","13","2845.769231","499.371464","138.500725","21960.762795","Tabernaemontana disticha","13","1484.846154","176.114946","48.845498","4568.776531","Tabernaemontana disticha","13","18014.461538","4737.594443","1313.972284","1127437.870487"
"126","Mascarenhasia lisianthiflora","33","23.981818","3.121544","0.543391","0.24948","Mascarenhasia lisianthiflora","33","1248","462.358627","80.486306","8651.209586","Mascarenhasia lisianthiflora","33","2075.727273","232.760375","40.51838","1799.821057","Mascarenhasia lisianthiflora","33","5871","2189.937428","381.219174","444142.191404"
"127","Plumeria obtusa","36","25.380556","1.350729","0.225122","0.22869","Plumeria obtusa","36","1239.277778","283.393781","47.232297","7930.275454","Plumeria obtusa","35","1816.914286","112.964693","19.094518","1696.97414","Plumeria obtusa","35","6922.914286","1995.575612","337.313844","418762.637609"
"128","Gonolobus chloranthus","7","18.471429","2.711527","1.024861","1.176121","Gonolobus chloranthus","7","1260.857143","410.126171","155.013122","40784.273762","Gonolobus chloranthus","7","1620.857143","227.949138","86.156676","8484.8707","Gonolobus chloranthus","7","7550.142857","3722.457003","1406.956499","2093813.188047"
"129","Ambelania acida","55","25.743636","0.912011","0.122976","0.149688","Ambelania acida","55","2325.945455","346.440868","46.714077","5190.725752","Ambelania acida","55","1493.290909","131.928105","17.789182","1079.892634","Ambelania acida","55","15327.290909","2843.73654","383.449357","266485.314842"
"130","Periploca graeca","40","14.045","2.268056","0.358611","0.205821","Periploca graeca","40","820.875","405.8824","64.175642","7137.247908","Periploca graeca","40","1275.775","234.674951","37.105368","1484.852372","Periploca graeca","40","6968.3","3914.50291","618.937255","366417.307908"
"131","Plectaneia thouarsii","44","22.331818","3.690766","0.556404","0.18711","Plectaneia thouarsii","44","1729.181818","737.603829","111.197961","6488.407189","Plectaneia thouarsii","43","1841.27907","328.822743","50.144998","1381.258021","Plectaneia thouarsii","43","8638.953488","4242.502069","646.9755","340853.309682"
"132","Ditassa eximia","3","19.366667","0.945163","0.54569","2.744283","Ditassa eximia","3","1242.666667","250.918978","144.868139","95163.305444","Ditassa eximia","3","1340.666667","11.015141","6.359595","19798.031632","Ditassa eximia","3","10518.333333","428.119532","247.174927","4885564.105442"
"133","Tabernaemontana salzmannii","21","24.666667","1.235853","0.269685","0.39204","Tabernaemontana salzmannii","21","1382.047619","384.337284","83.869271","13594.757921","Tabernaemontana salzmannii","21","1497.238095","123.048732","26.851435","2828.290233","Tabernaemontana salzmannii","21","9303.857143","2427.027632","529.620849","697937.729349"
"134","Rhabdadenia madida","59","23.059322","2.682968","0.349293","0.13954","Rhabdadenia madida","59","1426.983051","394.034547","51.298929","4838.812141","Rhabdadenia madida","59","1584.491525","235.009638","30.595649","1006.679575","Rhabdadenia madida","59","9159.542373","3449.777806","449.122816","248418.513836"
"135","Asclepias quadrifolia","84","12.390476","2.373631","0.258984","0.09801","Asclepias quadrifolia","84","1128.27381","217.869716","23.771535","3398.68948","Asclepias quadrifolia","84","1260.47619","154.814345","16.89163","707.072558","Asclepias quadrifolia","84","9138.22619","1442.634816","157.404363","174484.432337"
"136","Tabernaemontana cymosa","71","24.171831","3.383624","0.401562","0.115956","Tabernaemontana cymosa","71","1688.225352","692.793026","82.219406","4020.984737","Tabernaemontana cymosa","71","1523.464789","238.145264","28.262643","836.536548","Tabernaemontana cymosa","71","12224.619718","5452.960243","647.14732","206432.286145"
"137","Tassadia obovata","53","23.215094","2.619189","0.359773","0.155337","Tassadia obovata","53","2608.037736","1202.264993","165.143797","5386.602195","Tassadia obovata","53","1498.773585","184.644632","25.362891","1120.6433","Tassadia obovata","53","17369.54717","7475.64932","1026.859406","276541.364459"
"138","Tabernaemontana markgrafiana","46","25.095652","1.148904","0.169397","0.178975","Tabernaemontana markgrafiana","46","2918.76087","1344.839423","198.285755","6206.302529","Tabernaemontana markgrafiana","45","1323.288889","186.107938","27.743333","1319.868775","Tabernaemontana markgrafiana","45","22976.4","8551.686459","1274.81015","325704.273696"
"139","Cynanchum insipidum","63","20.819048","2.844795","0.35841","0.13068","Cynanchum insipidum","63","792.31746","351.525699","44.288075","4531.585974","Cynanchum insipidum","63","1882.666667","347.618859","43.79586","942.763411","Cynanchum insipidum","63","4406.84127","2565.811198","323.261826","232645.909783"
"140","Asclepias viridiflora","191","11.391099","3.576248","0.258768","0.043104","Asclepias viridiflora","191","697.329843","291.21676","21.071705","1494.711604","Asclepias viridiflora","191","1507.162304","318.174298","23.022284","310.963848","Asclepias viridiflora","191","5056.581152","2398.818269","173.572398","76736.608986"
"141","Tabernaemontana phymata","6","22.533333","2.755842","1.125068","1.372141","Tabernaemontana phymata","6","1939.5","506.180897","206.647486","47581.652722","Tabernaemontana phymata","5","1892.8","204.067881","91.261931","11878.818979","Tabernaemontana phymata","5","9480.4","3556.430275","1590.48397","2931338.463265"
"142","Prestonia quinquangularis","120","24.943333","1.832376","0.167272","0.068607","Prestonia quinquangularis","120","1929.891667","672.029959","61.347661","2379.082636","Prestonia quinquangularis","120","1542.8","201.434961","18.388412","494.950791","Prestonia quinquangularis","120","13245.958333","4538.554828","414.311476","122139.102636"
"143","Papuechites aambe","12","24.7","1.574802","0.454606","0.686071","Papuechites aambe","12","3326.416667","989.038786","285.510905","23790.826361","Papuechites aambe","11","1536.272727","101.087181","30.478932","5399.463172","Papuechites aambe","11","21332.727273","4347.356555","1310.77732","1332426.574211"
"144","Tabernaemontana muricata","14","25.557143","0.650106","0.173748","0.588061","Tabernaemontana muricata","14","2095.285714","407.531864","108.917472","20392.136881","Tabernaemontana muricata","14","1413.357143","135.107141","36.108902","4242.43535","Tabernaemontana muricata","14","15648.5","3614.003592","965.883088","1046906.594023"
"145","Macoubea guianensis","71","24.628169","1.589266","0.188611","0.115956","Macoubea guianensis","71","2449.71831","768.30517","91.181048","4020.984737","Macoubea guianensis","71","1404.521127","157.126597","18.647496","836.536548","Macoubea guianensis","71","17424.140845","5937.040856","704.597119","206432.286145"
"146","Hoya australis","27","21.688889","3.035727","0.584226","0.30492","Hoya australis","27","1583.851852","742.1477","142.826391","10573.700605","Hoya australis","28","1800.821429","225.163817","42.551962","2121.217675","Hoya australis","28","9658.964286","5394.729441","1019.508035","523453.297012"
"147","Tabernanthe iboga","32","24.009375","1.129476","0.199665","0.257276","Tabernanthe iboga","32","1872.15625","470.43817","83.162505","8921.559885","Tabernanthe iboga","32","1198.53125","121.331586","21.448597","1856.065466","Tabernanthe iboga","32","15202.53125","3777.893362","667.843504","458021.634885"
"148","Isonema smeathmannii","14","25.55","1.245144","0.332779","0.588061","Isonema smeathmannii","14","2289","717.913322","191.870406","20392.136881","Isonema smeathmannii","14","1533","119.343074","31.895778","4242.43535","Isonema smeathmannii","14","15528.428571","7294.971426","1949.663123","1046906.594023"
"149","Tabernaemontana sphaerocarpa","34","24.811765","3.377803","0.579288","0.242143","Tabernaemontana sphaerocarpa","34","2515.088235","784.933364","134.614961","8396.762245","Tabernaemontana sphaerocarpa","34","1562.911765","207.558005","35.595904","1746.885144","Tabernaemontana sphaerocarpa","34","16355.147059","7675.007019","1316.252845","431079.185774"
"150","Rauvolfia littoralis","26","25.584615","1.602172","0.314212","0.316648","Rauvolfia littoralis","26","1803.923077","858.873771","168.439005","10980.381397","Rauvolfia littoralis","25","1635.56","260.911556","52.182311","2375.763796","Rauvolfia littoralis","25","10890.96","4696.456346","939.291269","586267.692653"
"151","Mesechites roseus","11","25.463636","0.713124","0.215015","0.748441","Mesechites roseus","11","1266.727273","195.565892","58.965335","25953.628758","Mesechites roseus","11","1821.909091","90.231319","27.205766","5399.463172","Mesechites roseus","11","8015.272727","2593.390063","781.936525","1332426.574211"
"152","Metastelma burchellii","31","19.712903","1.859703","0.334013","0.265576","Metastelma burchellii","31","1370","414.054264","74.366341","9209.35214","Metastelma burchellii","31","1458.483871","248.559432","44.642592","1915.938545","Metastelma burchellii","31","9468.741935","3509.891631","630.395146","472796.526333"
"153","Jobinia lindbergii","8","19.0375","1.79359","0.63413","1.029106","Jobinia lindbergii","8","1657.25","557.615011","197.146678","35686.239542","Jobinia lindbergii","8","1326.75","156.771672","55.427156","7424.261862","Jobinia lindbergii","8","12353.125","2809.48452","993.302778","1832086.539541"
"154","Aspidosperma australe","76","21.230263","2.525128","0.289652","0.108327","Aspidosperma australe","76","1441.815789","347.481787","39.858895","3756.446268","Aspidosperma australe","76","1473.763158","204.225749","23.4263","781.501249","Aspidosperma australe","76","9918.842105","2845.303691","326.378717","192851.214689"
"155","Tabernaemontana vanheurckii","36","25.022222","0.90178","0.150297","0.22869","Tabernaemontana vanheurckii","36","1792.722222","555.757892","92.626315","7930.275454","Tabernaemontana vanheurckii","36","1444.055556","159.659807","26.609968","1649.835969","Tabernaemontana vanheurckii","36","13937.638889","5248.450395","874.741733","407130.34212"
"156","Ditassa hastata","39","25.497436","1.726647","0.276485","0.211099","Ditassa hastata","39","764","289.184516","46.306583","7320.254265","Ditassa hastata","39","1708.25641","131.184426","21.00632","1522.92551","Ditassa hastata","39","4475.051282","1704.862673","272.996512","375812.623496"
"157","Gonolobus xanthotrichus","14","21.378571","2.159836","0.57724","0.588061","Gonolobus xanthotrichus","14","1852.785714","591.848627","158.178199","20392.136881","Gonolobus xanthotrichus","14","1671.5","150.057297","40.1045","4242.43535","Gonolobus xanthotrichus","14","10835.5","3784.643703","1011.488576","1046906.594023"
"158","Callichilia bequaertii","22","23.727273","0.910877","0.1942","0.37422","Callichilia bequaertii","22","1905.318182","573.226656","122.212334","12976.814379","Callichilia bequaertii","22","1208.272727","119.212568","25.416205","2699.731586","Callichilia bequaertii","22","15227.136364","3327.733539","709.475174","666213.287106"
"159","Tabernaemontana laeta","49","22.979592","2.114137","0.30202","0.168017","Tabernaemontana laeta","49","1317.836735","323.139118","46.162731","5826.324823","Tabernaemontana laeta","48","1401.0625","133.25011","19.232997","1237.376977","Tabernaemontana laeta","48","9531","2684.333833","387.450215","305347.75659"
"160","Marsdenia coulteri","44","22.709091","3.083476","0.464851","0.18711","Marsdenia coulteri","44","958.340909","502.175729","75.70584","6488.407189","Marsdenia coulteri","44","1803.022727","139.323363","21.003787","1349.865793","Marsdenia coulteri","44","5526.590909","3049.744155","459.76623","333106.643553"
"161","Tabernaemontana coriacea","23","25.430435","0.833086","0.17371","0.35795","Tabernaemontana coriacea","23","2086.521739","290.400174","60.552622","12412.605058","Tabernaemontana coriacea","23","1327.130435","79.70189","16.618993","2582.351952","Tabernaemontana coriacea","23","15806.565217","2508.942494","523.150674","637247.492014"
"162","Tabernaemontana amygdalifolia","85","24.537647","2.772655","0.300737","0.096857","Tabernaemontana amygdalifolia","85","1971.352941","1120.429347","121.527626","3358.704898","Tabernaemontana amygdalifolia","85","1738.552941","224.11389","24.308564","698.754058","Tabernaemontana amygdalifolia","85","11450.764706","6423.331067","696.708075","172431.67431"
"163","Baissea leonensis","59","24.537288","1.31397","0.171064","0.13954","Baissea leonensis","59","1929.491525","576.235655","75.019492","4838.812141","Baissea leonensis","59","1391.559322","222.602187","28.980336","1006.679575","Baissea leonensis","59","14613.033898","5062.474896","659.078094","248418.513836"
"164","Secondatia densiflora","145","24.348966","2.059265","0.171013","0.056778","Secondatia densiflora","145","1596.055172","682.528508","56.680907","1968.895975","Secondatia densiflora","145","1535.77931","170.353614","14.147098","409.614448","Secondatia densiflora","145","10990.151724","5446.172842","452.280037","101080.636664"
"165","Asclepias glaucescens","37","19.848649","3.300894","0.542664","0.222509","Asclepias glaucescens","37","1128.567568","432.81665","71.154619","7715.943685","Asclepias glaucescens","37","1766.081081","151.834958","24.961513","1605.245808","Asclepias glaucescens","37","6395.513514","2219.690577","364.914883","396126.81936"
"166","Asclepias linaria","69","17.724638","2.591525","0.311983","0.119317","Asclepias linaria","69","731.884058","364.563298","43.888264","4137.535019","Asclepias linaria","69","1868.188406","163.080842","19.632626","860.783984","Asclepias linaria","69","3976.289855","2220.816961","267.354944","212415.830671"
"167","Asclepias brachystephana","73","17.90411","2.79456","0.327079","0.112779","Asclepias brachystephana","73","383.808219","153.062592","17.914621","3910.820772","Asclepias brachystephana","73","2169.109589","202.590965","23.711479","813.617738","Asclepias brachystephana","73","1902.575342","837.054076","97.969769","200776.607073"
"168","Amsonia tabernaemontana","87","16.028736","2.940056","0.315207","0.09463","Amsonia tabernaemontana","87","1198.735632","194.142507","20.814262","3281.493291","Amsonia tabernaemontana","86","1464.662791","142.205453","15.334408","690.62901","Amsonia tabernaemontana","86","8438.069767","1480.861798","159.685434","170426.654841"
"169","Asclepias arenaria","59","12.644068","2.749437","0.357946","0.13954","Asclepias arenaria","59","495.881356","133.835602","17.423911","4838.812141","Asclepias arenaria","59","1837.491525","289.446521","37.682727","1006.679575","Asclepias arenaria","59","2850.389831","910.718133","118.565402","248418.513836"
"170","Asclepias engelmanniana","77","13.881818","3.016391","0.34375","0.10692","Asclepias engelmanniana","77","482.61039","166.624867","18.988666","3707.661251","Asclepias engelmanniana","77","1967.428571","229.030131","26.100406","771.351882","Asclepias engelmanniana","77","2668.519481","1027.461801","117.090139","190346.653459"
"171","Asclepias pumila","78","11.134615","2.792886","0.316232","0.105549","Asclepias pumila","78","475.692308","108.562425","12.292274","3660.127132","Asclepias pumila","78","1751.923077","268.064432","30.35232","761.462755","Asclepias pumila","78","2885.615385","1082.234008","122.538871","187906.311748"
"172","Asclepias stenophylla","46","12.593478","2.038671","0.300586","0.178975","Asclepias stenophylla","46","791.195652","212.003314","31.258183","6206.302529","Asclepias stenophylla","46","1555.173913","148.347985","21.872717","1291.175976","Asclepias stenophylla","46","5201.804348","1624.554238","239.527455","318623.746007"
"173","Asclepias viridis","47","14.978723","2.131435","0.310902","0.175167","Asclepias viridis","47","939.297872","192.913465","28.139321","6074.253539","Asclepias viridis","47","1626.553191","175.151215","25.54843","1263.704147","Asclepias viridis","47","5953.93617","1589.819752","231.899045","311844.517369"
"174","Cynanchum acutum","192","13.689062","4.93145","0.355897","0.042879","Cynanchum acutum","192","446.317708","226.783791","16.36671","1486.926648","Cynanchum acutum","188","1497.420213","336.719625","24.557803","315.926037","Cynanchum acutum","188","3275.62766","1798.904084","131.198564","77961.129342"
"175","Vinca difformis","75","15.378667","2.137522","0.24682","0.109771","Vinca difformis","75","708.76","287.743121","33.225714","3806.532218","Vinca difformis","72","1460.791667","197.853477","23.317256","824.917985","Vinca difformis","72","4902.055556","2884.606493","339.954135","203565.17106"
"176","Rauvolfia tetraphylla","143","24.695105","2.694526","0.225328","0.057572","Rauvolfia tetraphylla","143","1311.972028","520.314178","43.510857","1996.432981","Rauvolfia tetraphylla","143","1808.384615","164.986253","13.796844","415.343321","Rauvolfia tetraphylla","143","7824.776224","3517.19887","294.122945","102494.351862"
"177","Secamone sparsiflora","1","20.6",NA,NA,"8.232848","Secamone sparsiflora","1","998",NA,NA,"285489.916333","Secamone sparsiflora","1","2049",NA,NA,"59394.094897","Secamone sparsiflora","1","3980",NA,NA,"14656692.316326"
"178","Cynanchum montevidense","83","23.866265","2.877044","0.315797","0.099191","Cynanchum montevidense","83","1532.518072","617.685775","67.799822","3439.637546","Cynanchum montevidense","83","1596.987952","213.557583","23.44099","715.591505","Cynanchum montevidense","83","10011.096386","5112.644494","561.185639","176586.654414"
"179","Ditassa crassifolia","19","24.936842","1.576286","0.361625","0.433308","Ditassa crassifolia","19","1441.526316","497.398942","114.111143","15025.78507","Ditassa crassifolia","19","1573.947368","104.474066","23.967995","3126.004995","Ditassa crassifolia","19","8843.210526","3126.291601","717.220482","771404.858754"
"180","Oxypetalum appendiculatum","71","20.043662","2.296938","0.272596","0.115956","Oxypetalum appendiculatum","71","1626.253521","282.608246","33.539428","4020.984737","Oxypetalum appendiculatum","71","1409.971831","170.626993","20.249699","836.536548","Oxypetalum appendiculatum","71","11183.070423","2226.785616","264.270833","206432.286145"
"181","Tabernaemontana eglandulosa","41","23.94878","1.414412","0.220894","0.200801","Tabernaemontana eglandulosa","41","2010.292683","642.352716","100.31864","6963.168691","Tabernaemontana eglandulosa","41","1268.463415","159.500329","24.909766","1448.636461","Tabernaemontana eglandulosa","41","15429.707317","4187.490587","653.976158","357480.300398"
"182","Asclepias humistrata","11","19.790909","0.839589","0.253146","0.748441","Asclepias humistrata","11","1399","122.921113","37.06211","25953.628758","Asclepias humistrata","10","1613","37.312494","11.799247","5939.40949","Asclepias humistrata","10","8809.7","927.833205","293.406622","1465669.231633"
"183","Asclepias ovalifolia","71","4.974648","2.048952","0.243166","0.115956","Asclepias ovalifolia","71","575.042254","140.616544","16.688114","4020.984737","Asclepias ovalifolia","71","1021.802817","157.464519","18.6876","836.536548","Asclepias ovalifolia","71","5706.366197","1390.457265","165.016918","206432.286145"
"184","Prestonia tomentosa","91","23.673626","1.99671","0.209312","0.090471","Prestonia tomentosa","91","1582.494505","500.926239","52.511338","3137.251828","Prestonia tomentosa","91","1546.56044","160.706718","16.846642","652.682362","Prestonia tomentosa","91","10498.065934","4102.680432","430.077769","161062.552927"
"185","Oxypetalum brachystemma","11","18.172727","2.42697","0.731759","0.748441","Oxypetalum brachystemma","11","842.272727","309.810617","93.411416","25953.628758","Oxypetalum brachystemma","11","1654.909091","77.698719","23.427045","5399.463172","Oxypetalum brachystemma","11","5343.636364","730.926162","220.38253","1332426.574211"
"186","Ditassa retusa","27","22.251852","1.981524","0.381344","0.30492","Ditassa retusa","27","1003.074074","302.525387","58.221038","10573.700605","Ditassa retusa","27","1498.740741","147.590023","28.403713","2199.781292","Ditassa retusa","27","7109.037037","2821.934368","543.081522","542840.45616"
"187","Asclepias nummularia","18","16.555556","1.641815","0.38698","0.45738","Asclepias nummularia","18","419.611111","99.659502","23.48997","15860.550907","Asclepias nummularia","18","2209.388889","198.236383","46.724764","3299.671939","Asclepias nummularia","18","2145.833333","535.762486","126.280429","814260.68424"
"188","Asclepias subverticillata","129","14.282171","4.482038","0.394621","0.063821","Asclepias subverticillata","129","350.635659","114.263603","10.060349","2213.100127","Asclepias subverticillata","129","2030.589147","292.068662","25.715212","460.41934","Asclepias subverticillata","129","1939.852713","775.407182","68.270796","113617.769894"
"189","Asclepias erosa","35","17.977143","4.330201","0.731938","0.235224","Asclepias erosa","35","202.457143","107.508507","18.172254","8156.854752","Asclepias erosa","35","2490.342857","398.625723","67.380045","1696.97414","Asclepias erosa","35","887.6","535.454244","90.508287","418762.637609"
"190","Asclepias cordifolia","27","11.781481","2.898546","0.557825","0.30492","Asclepias cordifolia","27","825.222222","324.231794","62.398438","10573.700605","Asclepias cordifolia","27","1619.185185","243.97368","46.952757","2199.781292","Asclepias cordifolia","27","5652.074074","2504.775131","482.044199","542840.45616"
"191","Asclepias perennis","54","18.435185","2.632465","0.358233","0.15246","Asclepias perennis","54","1270.240741","254.189421","34.590799","5286.850302","Asclepias perennis","53","1585.735849","186.054391","25.556536","1120.6433","Asclepias perennis","53","8266.849057","1788.220671","245.631","276541.364459"
"192","Asclepias elata","42","17.766667","3.279475","0.506034","0.19602","Asclepias elata","42","687.571429","412.422004","63.638097","6797.37896","Asclepias elata","42","2025.02381","215.246029","33.213183","1414.145117","Asclepias elata","42","3644.190476","2362.685525","364.570291","348968.864674"
"193","Barjonia erecta","41","22.078049","2.378604","0.371476","0.200801","Barjonia erecta","41","1469.04878","318.641017","49.763366","6963.168691","Barjonia erecta","41","1471.634146","141.416717","22.085581","1448.636461","Barjonia erecta","41","10134.170732","2263.849872","353.553951","357480.300398"
